# DISTANCE:     AVE_GOFR:        ERROR:
      1.7057    0.729108  0.00367294
     1.73135    0.749099  0.00390603
       1.757    0.785245  0.00367568
     1.78265    0.822369  0.00314411
      1.8083    0.861105   0.0031212
     1.83395    0.899495  0.00467451
      1.8596    0.937804  0.00409546
     1.88525    0.977299  0.00337367
      1.9109     1.01714  0.00463025
     1.93655     1.05735  0.00360397
      1.9622     1.09666  0.00510279
     1.98785     1.13119  0.00586686
      2.0135     1.16111    0.004564
     2.03915     1.18985  0.00445248
      2.0648     1.19774  0.00459246
     2.09045     1.20965  0.00302719
      2.1161     1.21478  0.00496315
     2.14174     1.20624  0.00374249
     2.16739     1.19125  0.00284482
     2.19304     1.16988  0.00355242
     2.21869     1.14569  0.00541976
     2.24434      1.1243  0.00367357
     2.26999     1.10051  0.00254043
     2.29564     1.06518   0.0034319
     2.32129     1.03579  0.00264775
     2.34694     1.01532  0.00240948
     2.37259    0.985764  0.00379282
     2.39824    0.963787  0.00335968
     2.42389    0.937266  0.00282441
     2.44954    0.924753  0.00305248
     2.47519    0.913088  0.00323604
     2.50084    0.906061  0.00361807
     2.52649    0.895836   0.0039287
     2.55214    0.889485   0.0043429
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 3.53678e-05  1.7828e-05
    0.910562  0.00115882 0.000146402
    0.936212   0.0247978 0.000915155
    0.961861    0.172041  0.00201812
    0.987511    0.584058  0.00188065
     1.01316      1.2334  0.00492333
     1.03881     1.88095  0.00797146
     1.06446     2.36498   0.0121987
     1.09011     2.55261   0.0132646
     1.11576     2.52836  0.00646448
     1.14141     2.38365  0.00413414
     1.16706     2.17668  0.00482474
     1.19271     1.95803  0.00785035
     1.21836     1.74072  0.00467995
     1.24401     1.55141   0.0054473
     1.26966     1.38689  0.00752138
     1.29531     1.24318  0.00853738
     1.32096      1.1155  0.00904837
     1.34661     1.02405  0.00686298
     1.37226    0.940938  0.00561629
     1.39791    0.874094  0.00401939
     1.42355    0.821344  0.00353605
      1.4492    0.777169  0.00325278
     1.47485    0.741145   0.0045139
      1.5005    0.709735  0.00462373
     1.52615    0.693953  0.00375226
      1.5518    0.672411  0.00505848
     1.57745    0.672355  0.00733288
      1.6031    0.673364  0.00447292
     1.62875    0.676873  0.00391386
      1.6544    0.683061  0.00452234
     1.68005     0.71003  0.00424318
      1.7057    0.729004  0.00334052
     1.73135    0.748889  0.00355661
       1.757     0.78545  0.00334723
     1.78265    0.821693  0.00293016
      1.8083    0.860195  0.00296707
     1.83395    0.898187   0.0044288
      1.8596    0.937213  0.00376543
     1.88525     0.97723  0.00306767
      1.9109     1.01504  0.00466019
     1.93655      1.0576  0.00328539
      1.9622      1.0956  0.00474766
     1.98785     1.12994  0.00546328
      2.0135     1.16123  0.00415082
     2.03915     1.19033  0.00407373
      2.0648     1.19915  0.00438701
     2.09045     1.20948  0.00275652
      2.1161     1.21597  0.00465165
     2.14174     1.20604   0.0034075
     2.16739     1.19183  0.00264434
     2.19304     1.16989  0.00322949
     2.21869     1.14538  0.00493622
     2.24434     1.12359  0.00340668
     2.26999      1.1002  0.00232795
     2.29564     1.06538  0.00312603
     2.32129     1.03616  0.00243172
     2.34694     1.01512  0.00219856
     2.37259    0.986334  0.00349055
     2.39824    0.964108  0.00306954
     2.42389    0.938627  0.00287678
     2.44954    0.925375  0.00283776
     2.47519    0.913547  0.00297422
     2.50084    0.904847  0.00348686
     2.52649     0.89519  0.00362429
     2.55214    0.889251  0.00395437
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 3.24205e-05 1.65842e-05
    0.910562  0.00120898 0.000142536
    0.936212   0.0253253  0.00097921
    0.961861    0.172573  0.00191889
    0.987511    0.582875  0.00206228
     1.01316     1.23153  0.00485444
     1.03881     1.87855   0.0076615
     1.06446     2.36037   0.0120222
     1.09011     2.55143   0.0122121
     1.11576     2.52633  0.00623627
     1.14141     2.38767  0.00540649
     1.16706     2.18095  0.00602337
     1.19271     1.95933  0.00730226
     1.21836     1.74304  0.00483075
     1.24401     1.54959  0.00528685
     1.26966      1.3863  0.00691772
     1.29531      1.2436   0.0078361
     1.32096     1.11602  0.00830927
     1.34661     1.02171  0.00667674
     1.37226    0.938137  0.00580485
     1.39791    0.873667  0.00370708
     1.42355    0.821349  0.00324138
      1.4492    0.776077  0.00315973
     1.47485    0.742273  0.00427626
      1.5005    0.709872  0.00424044
     1.52615    0.694431  0.00346989
      1.5518      0.6731  0.00468371
     1.57745    0.673208  0.00677125
      1.6031    0.672454   0.0041917
     1.62875    0.676137  0.00365614
      1.6544      0.6826  0.00416885
     1.68005    0.709357  0.00394256
      1.7057    0.728834  0.00306644
     1.73135     0.74939   0.0032953
       1.757    0.785698  0.00307747
     1.78265    0.821676  0.00268603
      1.8083    0.860627   0.0027511
     1.83395    0.899362  0.00421271
      1.8596     0.93823  0.00358629
     1.88525    0.978381   0.0030203
      1.9109     1.01546  0.00429081
     1.93655     1.05775  0.00301495
      1.9622     1.09611  0.00437876
     1.98785     1.13062  0.00504972
      2.0135     1.16239  0.00396308
     2.03915     1.19083  0.00376464
      2.0648     1.19974  0.00406031
     2.09045     1.21049  0.00270559
      2.1161     1.21508   0.0043491
     2.14174     1.20491  0.00330578
     2.16739      1.1914  0.00245844
     2.19304     1.16901  0.00307838
     2.21869     1.14723  0.00485948
     2.24434     1.12367  0.00312374
     2.26999     1.09828  0.00281988
     2.29564     1.06407  0.00312823
     2.32129     1.03451  0.00273079
     2.34694     1.01304  0.00283521
     2.37259    0.985531  0.00329077
     2.39824    0.963916  0.00281978
     2.42389    0.938678  0.00263751
     2.44954    0.925806   0.0026338
     2.47519    0.912806  0.00281712
     2.50084    0.904728  0.00319833
     2.52649    0.895764  0.00336745
     2.55214    0.889238  0.00362486
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 2.99266e-05 1.54948e-05
    0.910562  0.00124437 0.000135894
    0.936212   0.0254732 0.000914988
    0.961861    0.172477  0.00177371
    0.987511    0.582375  0.00196331
     1.01316      1.2297  0.00481589
     1.03881     1.87887  0.00707886
     1.06446     2.36201   0.0112086
     1.09011     2.55564   0.0119783
     1.11576      2.5291  0.00634323
     1.14141     2.38503  0.00559982
     1.16706      2.1795  0.00573164
     1.19271     1.95837  0.00680243
     1.21836     1.74354   0.0044842
     1.24401     1.55169  0.00527917
     1.26966     1.38691  0.00641236
     1.29531     1.24399  0.00724338
     1.32096     1.11686  0.00771227
     1.34661     1.02219  0.00617998
     1.37226    0.939066  0.00543209
     1.39791    0.872675  0.00355194
     1.42355    0.820606  0.00307601
      1.4492    0.773991  0.00353881
     1.47485     0.74138  0.00403947
      1.5005    0.709656  0.00391972
     1.52615    0.694169  0.00321288
      1.5518     0.67247  0.00436558
     1.57745    0.672339  0.00630587
      1.6031    0.671249  0.00403864
     1.62875    0.675081  0.00352423
      1.6544    0.682025  0.00388767
     1.68005    0.709067  0.00364996
      1.7057    0.728642  0.00283655
     1.73135    0.749164   0.0030495
       1.757    0.787331  0.00324507
     1.78265     0.82243  0.00258316
      1.8083    0.861585  0.00270104
     1.83395    0.899849  0.00391674
      1.8596     0.93868   0.0033385
     1.88525    0.979783  0.00309612
      1.9109     1.01683  0.00417363
     1.93655     1.05797  0.00279109
      1.9622     1.09675  0.00408964
     1.98785     1.13013  0.00468534
      2.0135     1.16267  0.00366771
     2.03915     1.19048  0.00349158
      2.0648     1.20056  0.00383092
     2.09045     1.21004  0.00253617
      2.1161     1.21451  0.00405083
     2.14174     1.20475  0.00305552
     2.16739      1.1916  0.00227746
     2.19304     1.16945  0.00287339
     2.21869     1.14672  0.00451199
     2.24434     1.12331  0.00290466
     2.26999     1.09848     0.00261
     2.29564     1.06357  0.00292692
     2.32129     1.03313  0.00284922
     2.34694     1.01275  0.00263145
     2.37259    0.983733  0.00349431
     2.39824    0.962574  0.00290442
     2.42389    0.937946  0.00253414
     2.44954    0.926565  0.00253806
     2.47519    0.912612  0.00260714
     2.50084    0.903768  0.00309307
     2.52649    0.895597  0.00311258
     2.55214    0.888602  0.00340125
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  2.7789e-05 1.45348e-05
    0.910562  0.00130614 0.000139524
    0.936212    0.025423 0.000851005
    0.961861    0.171778  0.00177921
    0.987511    0.582643  0.00184125
     1.01316     1.22844  0.00463342
     1.03881     1.88087  0.00684989
     1.06446     2.36135    0.010427
     1.09011     2.55358   0.0112983
     1.11576     2.52816  0.00595849
     1.14141     2.38677  0.00546243
     1.16706     2.18328  0.00644705
     1.19271     1.96054  0.00665224
     1.21836     1.74301  0.00419499
     1.24401     1.54931  0.00541048
     1.26966     1.38686   0.0059545
     1.29531       1.245  0.00679577
     1.32096     1.11728  0.00717254
     1.34661     1.02065  0.00592788
     1.37226    0.938668  0.00505859
     1.39791    0.873921  0.00350992
     1.42355    0.822006  0.00315894
      1.4492    0.775474  0.00358333
     1.47485    0.741674  0.00376163
      1.5005    0.710304  0.00369287
     1.52615     0.69349  0.00305433
      1.5518    0.672478  0.00405376
     1.57745    0.673335  0.00593354
      1.6031     0.67092  0.00376359
     1.62875    0.674715  0.00329139
      1.6544    0.681768  0.00361845
     1.68005    0.707403   0.0037492
      1.7057    0.727713  0.00278205
     1.73135    0.748444  0.00291541
       1.757    0.786653   0.0030833
     1.78265      0.8229   0.0024411
      1.8083    0.861887  0.00252488
     1.83395    0.899302  0.00367498
      1.8596    0.938317  0.00311971
     1.88525    0.979881  0.00287652
      1.9109     1.01615  0.00393006
     1.93655     1.05709  0.00272716
      1.9622     1.09617  0.00383966
     1.98785      1.1302  0.00435131
      2.0135     1.16294  0.00341556
     2.03915     1.18949  0.00337818
      2.0648     1.20047  0.00355835
     2.09045     1.21028  0.00236723
      2.1161     1.21415  0.00377765
     2.14174     1.20545   0.0029172
     2.16739     1.19308   0.0025513
     2.19304     1.17051  0.00285535
     2.21869      1.1473  0.00422617
     2.24434     1.12444  0.00290971
     2.26999     1.09924  0.00253269
     2.29564     1.06365  0.00271885
     2.32129     1.03424  0.00285732
     2.34694     1.01246  0.00246027
     2.37259    0.983897  0.00324859
     2.39824    0.962664  0.00269835
     2.42389    0.937719  0.00236331
     2.44954    0.926363  0.00236475
     2.47519    0.911693  0.00257759
     2.50084    0.903148  0.00293369
     2.52649    0.894856  0.00297701
     2.55214    0.888026   0.0032067
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 2.59364e-05 1.36833e-05
    0.910562  0.00134501 0.000135527
    0.936212   0.0255794   0.0008085
    0.961861    0.171633  0.00166652
    0.987511    0.582386   0.0017364
     1.01316     1.22688  0.00457995
     1.03881     1.88066  0.00639645
     1.06446     2.36411   0.0100888
     1.09011     2.55875   0.0116677
     1.11576     2.53341  0.00752309
     1.14141     2.38835  0.00532196
     1.16706     2.18192  0.00615828
     1.19271     1.95704  0.00707046
     1.21836     1.73946  0.00520202
     1.24401     1.54826  0.00515051
     1.26966     1.38488  0.00587757
     1.29531     1.24253  0.00677733
     1.32096     1.11556  0.00689743
     1.34661     1.01882  0.00580651
     1.37226    0.938436  0.00472668
     1.39791    0.874273  0.00329348
     1.42355    0.821537  0.00298291
      1.4492    0.775319  0.00334781
     1.47485    0.742035  0.00352811
      1.5005     0.71137  0.00359708
     1.52615    0.695122  0.00325757
      1.5518    0.674099  0.00409465
     1.57745    0.673639  0.00554576
      1.6031    0.672077  0.00368636
     1.62875    0.674945  0.00308001
      1.6544    0.683274  0.00367701
     1.68005    0.708686  0.00371215
      1.7057    0.728312  0.00266027
     1.73135    0.748916    0.002759
       1.757    0.786241  0.00290509
     1.78265    0.821935  0.00246178
      1.8083    0.860527  0.00269799
     1.83395    0.898088  0.00362489
      1.8596    0.937087  0.00314486
     1.88525    0.978933  0.00283655
      1.9109     1.01563  0.00370309
     1.93655     1.05792  0.00266904
      1.9622     1.09715  0.00370686
     1.98785     1.13058  0.00407773
      2.0135     1.16345  0.00322634
     2.03915     1.19083  0.00340841
      2.0648     1.20039  0.00332194
     2.09045     1.21096  0.00230244
      2.1161     1.21373  0.00354894
     2.14174     1.20559  0.00272591
     2.16739     1.19345  0.00240791
     2.19304     1.17146  0.00282028
     2.21869     1.14793  0.00399099
     2.24434     1.12326  0.00294665
     2.26999     1.09865  0.00243211
     2.29564     1.06475  0.00275144
     2.32129     1.03408  0.00267143
     2.34694     1.01134  0.00253695
     2.37259    0.982238  0.00342969
     2.39824    0.961699  0.00268573
     2.42389    0.937759  0.00220609
     2.44954    0.926084  0.00222355
     2.47519    0.911737  0.00240613
     2.50084    0.902416  0.00282783
     2.52649    0.894775  0.00277965
     2.55214    0.888994  0.00313561
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 2.43154e-05 1.29238e-05
    0.910562  0.00136526 0.000128561
    0.936212   0.0256717 0.000763229
    0.961861    0.172137  0.00163671
    0.987511    0.582513  0.00163251
     1.01316     1.22624  0.00433763
     1.03881     1.87973  0.00606345
     1.06446     2.36226    0.009625
     1.09011     2.55575    0.011317
     1.11576     2.53516   0.0072529
     1.14141      2.3898  0.00518306
     1.16706     2.18171  0.00577678
     1.19271     1.95768   0.0066582
     1.21836     1.74178  0.00536923
     1.24401     1.54873  0.00485015
     1.26966     1.38506  0.00551299
     1.29531     1.24158  0.00641943
     1.32096     1.11637  0.00651396
     1.34661     1.01925  0.00545923
     1.37226    0.938519    0.004432
     1.39791    0.873362  0.00321112
     1.42355    0.819489  0.00342806
      1.4492    0.774439  0.00325198
     1.47485    0.741536  0.00334271
      1.5005    0.711256  0.00337405
     1.52615     0.69445  0.00312247
      1.5518    0.674355  0.00384678
     1.57745    0.673784  0.00520106
      1.6031    0.671756  0.00346987
     1.62875    0.674909  0.00288773
      1.6544    0.684515  0.00365071
     1.68005    0.709727  0.00362313
      1.7057    0.728319  0.00249401
     1.73135    0.750077  0.00282027
       1.757     0.78579  0.00275834
     1.78265     0.82216  0.00231816
      1.8083    0.859489  0.00272168
     1.83395    0.898342  0.00340718
      1.8596     0.93601  0.00312713
     1.88525    0.979919  0.00282523
      1.9109     1.01716  0.00377655
     1.93655     1.05871  0.00261675
      1.9622     1.09643  0.00354435
     1.98785     1.13113  0.00385891
      2.0135     1.16318  0.00303578
     2.03915     1.19099   0.0031993
      2.0648     1.20098  0.00316576
     2.09045     1.21132  0.00218679
      2.1161     1.21418  0.00335517
     2.14174     1.20751  0.00316094
     2.16739     1.19358  0.00226105
     2.19304     1.17096  0.00268828
     2.21869     1.14662  0.00395134
     2.24434      1.1215  0.00324499
     2.26999     1.09797  0.00237219
     2.29564     1.06505  0.00259593
     2.32129     1.03468  0.00257043
     2.34694     1.01098  0.00240426
     2.37259    0.982848   0.0032691
     2.39824    0.961193  0.00256498
     2.42389    0.937512  0.00208196
     2.44954    0.925519  0.00215519
     2.47519    0.910703  0.00246826
     2.50084     0.90134  0.00284833
     2.52649    0.893769  0.00278202
     2.55214    0.888998  0.00293964
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  2.2885e-05 1.22425e-05
    0.910562  0.00143384 0.000138082
    0.936212   0.0257838 0.000726517
    0.961861    0.173042  0.00177315
    0.987511    0.582629  0.00154064
     1.01316     1.22509  0.00423246
     1.03881     1.87769  0.00603998
     1.06446     2.35591   0.0109554
     1.09011     2.55276   0.0110411
     1.11576     2.53656  0.00696128
     1.14141     2.38914  0.00491954
     1.16706      2.1806  0.00554361
     1.19271     1.95818  0.00628473
     1.21836     1.74268  0.00512796
     1.24401     1.55056  0.00489692
     1.26966     1.38598   0.0052644
     1.29531     1.24235  0.00608733
     1.32096     1.11772  0.00626972
     1.34661       1.021   0.0054132
     1.37226    0.941087  0.00485844
     1.39791    0.874763  0.00331399
     1.42355    0.820136  0.00328685
      1.4492    0.775207  0.00314998
     1.47485    0.741299  0.00315445
      1.5005    0.710667  0.00322662
     1.52615    0.694398  0.00293923
      1.5518    0.675535  0.00379712
     1.57745    0.673415  0.00490817
      1.6031    0.672541  0.00335337
     1.62875    0.676102  0.00295384
      1.6544    0.684958  0.00346274
     1.68005    0.708853   0.0035138
      1.7057    0.727071  0.00264091
     1.73135    0.748568  0.00303174
       1.757    0.784541  0.00286496
     1.78265    0.821301  0.00233542
      1.8083    0.857855  0.00301248
     1.83395    0.896895  0.00350047
      1.8596    0.935482  0.00298752
     1.88525    0.979978  0.00265967
      1.9109     1.01705  0.00355607
     1.93655     1.05878  0.00246373
      1.9622     1.09539  0.00348328
     1.98785     1.13029  0.00372106
      2.0135     1.16267  0.00289932
     2.03915     1.19001  0.00315941
      2.0648     1.20093     0.00298
     2.09045     1.21234  0.00228313
      2.1161     1.21487  0.00322765
     2.14174      1.2071   0.0030016
     2.16739      1.1936  0.00212807
     2.19304     1.17162  0.00261049
     2.21869     1.14591  0.00378137
     2.24434     1.12218  0.00312523
     2.26999     1.09926  0.00256046
     2.29564      1.0663  0.00272688
     2.32129     1.03599  0.00273293
     2.34694     1.01149   0.0023177
     2.37259    0.983625  0.00316769
     2.39824    0.961782  0.00248073
     2.42389    0.938699  0.00227293
     2.44954     0.92627   0.0021555
     2.47519    0.911157  0.00236454
     2.50084    0.901406  0.00268154
     2.52649    0.894164  0.00264627
     2.55214    0.889272  0.00277948
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 2.16137e-05 1.16282e-05
    0.910562  0.00147543 0.000136533
    0.936212   0.0261337 0.000765767
    0.961861    0.173488   0.0017298
    0.987511    0.582166  0.00152328
     1.01316     1.22329  0.00436545
     1.03881     1.87457  0.00646096
     1.06446     2.35472   0.0104117
     1.09011     2.55183   0.0104662
     1.11576      2.5362  0.00658405
     1.14141      2.3893  0.00464878
     1.16706     2.18191  0.00538767
     1.19271     1.95919  0.00601667
     1.21836     1.74464  0.00520399
     1.24401      1.5512  0.00466677
     1.26966     1.38451   0.0051712
     1.29531     1.24215  0.00575231
     1.32096     1.12019  0.00639085
     1.34661     1.02233  0.00527248
     1.37226    0.942386  0.00475909
     1.39791    0.876203  0.00342843
     1.42355    0.822243  0.00371895
      1.4492    0.775829   0.0030357
     1.47485    0.741906  0.00303708
      1.5005    0.711145  0.00308252
     1.52615    0.694043  0.00279728
      1.5518     0.67515   0.0036057
     1.57745    0.672551  0.00471093
      1.6031    0.671886  0.00323044
     1.62875    0.675408   0.0028701
      1.6544    0.682878  0.00384445
     1.68005    0.706238  0.00417995
      1.7057    0.726263  0.00261506
     1.73135    0.748187  0.00288713
       1.757    0.783716  0.00282213
     1.78265    0.819249   0.0029734
      1.8083    0.856745  0.00304278
     1.83395    0.897035  0.00330879
      1.8596    0.935861  0.00284549
     1.88525    0.979671  0.00252963
      1.9109     1.01733  0.00336954
     1.93655     1.05895  0.00233272
      1.9622     1.09601  0.00334354
     1.98785      1.1304  0.00351595
      2.0135     1.16308  0.00276701
     2.03915     1.19084  0.00309048
      2.0648     1.20234  0.00313146
     2.09045     1.21285  0.00221276
      2.1161     1.21651  0.00344137
     2.14174     1.20702  0.00283602
     2.16739     1.19348  0.00201327
     2.19304     1.17187   0.0024775
     2.21869     1.14641  0.00360421
     2.24434     1.12237  0.00295723
     2.26999     1.09956  0.00243531
     2.29564     1.06576  0.00262756
     2.32129     1.03598  0.00258112
     2.34694     1.01171  0.00219916
     2.37259    0.983912  0.00300471
     2.39824    0.962534  0.00245418
     2.42389     0.93927  0.00221712
     2.44954    0.926477  0.00204562
     2.47519    0.911556  0.00226662
     2.50084    0.901428  0.00253265
     2.52649    0.893447  0.00259447
     2.55214    0.888108  0.00285841
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 2.04761e-05 1.10717e-05
    0.910562  0.00141129 0.000143625
    0.936212   0.0260547 0.000729529
    0.961861     0.17377  0.00166167
    0.987511    0.582275  0.00144704
     1.01316     1.22369  0.00415433
     1.03881     1.87831  0.00712067
     1.06446     2.35532  0.00988113
     1.09011     2.54973   0.0101252
     1.11576     2.53624  0.00623765
     1.14141     2.39099   0.0047025
     1.16706     2.18222   0.0051134
     1.19271     1.95915  0.00570013
     1.21836     1.74355  0.00504258
     1.24401      1.5514  0.00442524
     1.26966     1.38296  0.00512739
     1.29531      1.2404  0.00570992
     1.32096     1.11931  0.00611533
     1.34661     1.02145   0.0050674
     1.37226    0.942252  0.00451051
     1.39791      0.8752  0.00339168
     1.42355    0.822223  0.00352327
      1.4492    0.776107  0.00288866
     1.47485    0.742093  0.00288298
      1.5005     0.71143  0.00293349
     1.52615    0.694997   0.0028079
      1.5518      0.6755  0.00343289
     1.57745    0.672132  0.00448163
      1.6031    0.672174  0.00307324
     1.62875    0.675632  0.00272776
      1.6544    0.683545  0.00369955
     1.68005    0.706313  0.00396064
      1.7057    0.725966  0.00249419
     1.73135    0.748032  0.00273929
       1.757    0.783729  0.00267363
     1.78265    0.820237  0.00297656
      1.8083    0.856989  0.00289246
     1.83395     0.89632  0.00321083
      1.8596    0.934625  0.00295189
     1.88525    0.978847  0.00252716
      1.9109     1.01821  0.00330484
     1.93655     1.05915  0.00221844
      1.9622     1.09607   0.0031682
     1.98785     1.13046   0.0033314
      2.0135     1.16263  0.00265783
     2.03915     1.19005  0.00302615
      2.0648     1.20291  0.00301802
     2.09045     1.21202  0.00224558
      2.1161     1.21742  0.00337879
     2.14174     1.20727  0.00269824
     2.16739     1.19418  0.00202556
     2.19304     1.17197  0.00234897
     2.21869     1.14723    0.003507
     2.24434     1.12219  0.00280715
     2.26999      1.0993  0.00232073
     2.29564      1.0658  0.00248947
     2.32129     1.03601   0.0024454
     2.34694     1.01114  0.00215747
     2.37259    0.983672  0.00285615
     2.39824    0.962014  0.00237933
     2.42389    0.939839  0.00217235
     2.44954    0.927267  0.00208489
     2.47519     0.91202  0.00219435
     2.50084    0.900965  0.00244136
     2.52649    0.893796  0.00248125
     2.55214    0.888616  0.00275272
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
