0.5 0.91985 0.0104466
0.55 0.816417 0.0256293
0.6 0.716816 0.025052
0.65 0.576206 0.0252316
0.7 0.468703 0.0243409
0.75 0.377038 0.0202116
0.8 0.288746 0.0162632
0.85 0.233802 0.0150605
0.9 0.196646 0.0120685
0.95 0.171034 0.0101278
1 0.145098 0.00842807
1.05 0.123908 0.00748725
1.1 0.110468 0.0061857
1.15 0.10079 0.00539159
1.2 0.0929096 0.00477041
1.25 0.0842696 0.00441919
1.3 0.0778088 0.00398787
1.35 0.0683556 0.00381987
1.4 0.060878 0.00375328
1.45 0.0545684 0.00349655
1.5 0.0520656 0.00340359
1.55 0.0477344 0.00308963
1.6 0.0460148 0.00291419
1.65 0.0436164 0.00282996
1.7 0.0415876 0.00269747
1.75 0.038866 0.0026003
1.8 0.036022 0.002465
1.85 0.0340808 0.0023852
1.9 0.0311704 0.00236241
1.95 0.029262 0.00225306
