0 39.0561
100 14.8559
200 12.5793
300 11.7603
400 11.7603
500 8.83002
600 8.66438
700 8.10111
800 8.10111
900 8.10111
1000 8.10111
1100 8.10111
1200 8.10111
1300 8.10111
1400 8.10111
1500 8.10111
1600 8.10111
1700 8.10111
1800 8.10111
1900 8.10111
2000 8.10111
2100 8.10111
2200 8.10111
2300 8.10111
2400 7.79812
2500 8.10111
2600 8.10111
2700 7.79812
2800 8.10111
2900 8.10111
3000 8.10111
3100 8.10111
3200 8.10111
3300 8.10111
3400 8.10111
3500 8.10111
3600 8.10111
3700 8.10111
3800 8.10111
3900 7.79812
4000 8.10111
4100 8.10111
4200 8.10111
4300 7.79812
4400 7.79812
4500 7.79812
4600 7.79812
4700 7.79812
4800 7.79812
4900 7.79812
