0 49.1712 3.0428
100 21.8118 4.76405
200 15.428 3.26777
300 12.9098 2.02802
400 13.8293 2.8375
500 10.2132 2.32203
600 10.3678 2.35722
700 8.3561 0.859006
800 8.98329 1.69117
900 9.37028 2.18468
1000 8.45729 0.971311
1100 9.46745 2.33649
1200 8.74006 1.3127
1300 8.87513 1.581
1400 8.52129 1.1076
1500 9.77679 2.48877
1600 9.00072 1.87744
1700 8.96202 1.68511
1800 9.25274 2.00399
1900 8.75855 1.41463
2000 8.63154 1.269
2100 9.32612 1.98854
2200 9.16447 1.88432
2300 8.94446 1.76954
2400 8.70992 1.33467
2500 9.18144 1.89338
2600 9.1369 1.80257
2700 8.75939 1.48807
2800 9.75916 2.36079
2900 8.7101 1.27693
3000 9.46848 2.22909
3100 8.65616 1.25306
3200 8.85858 1.5706
3300 8.84064 1.55198
3400 9.05244 1.78296
3500 9.13242 1.96043
3600 9.04795 1.71099
3700 8.86219 1.61502
3800 8.59876 1.18526
3900 9.36365 2.18385
4000 9.41023 2.02332
4100 9.70004 2.30704
4200 9.89712 2.54496
4300 8.88643 2.00874
4400 8.66869 1.71934
4500 8.62998 1.59203
4600 8.37378 1.28702
4700 8.32799 1.20446
4800 8.20442 1.08109
4900 8.27412 1.20693
