1000 0.997087 0
2000 0.999796 0.00270885
3000 1.00085 0.00188671
4000 1.0013 0.00140696
5000 1.0032 0.00219134
6000 1.0023 0.00200096
7000 1.00246 0.00169843
8000 1.00131 0.00186948
9000 1.00154 0.00166483
10000 1.00108 0.00155708
11000 1.0009 0.00141981
12000 1.00135 0.0013695
13000 1.0015 0.00126858
14000 1.00164 0.00118395
15000 1.00113 0.00121531
16000 1.00063 0.00124242
17000 1.00033 0.00120558
18000 1.00053 0.0011548
19000 1.00099 0.00118297
20000 1.00097 0.00112243
21000 1.00101 0.00106834
22000 1.00087 0.00102795
23000 1.00068 0.0009995
24000 1.00064 0.000958074
25000 1.00053 0.000924943
26000 1.00039 0.000900504
27000 1.00063 0.000900558
28000 1.00058 0.000869482
29000 1.00043 0.000851367
30000 1.00026 0.000839707
31000 1.0001 0.000828061
32000 1.0002 0.000808051
33000 1.00036 0.000799027
34000 1.00035 0.000775319
35000 1.00038 0.000753516
36000 1.00053 0.000747473
37000 1.00047 0.000729231
38000 1.0006 0.00072117
39000 1.00065 0.000704195
40000 1.00058 0.000689254
41000 1.0004 0.000697766
42000 1.00033 0.000684153
43000 1.00055 0.000702706
44000 1.0006 0.000688716
45000 1.00038 0.000710861
46000 1.00029 0.000701009
47000 1.00037 0.000691139
48000 1.00039 0.000676982
49000 1.00049 0.000670419
50000 1.00038 0.000666997
51000 1.0004 0.000654047
52000 1.00028 0.000650982
53000 1.00037 0.000643751
54000 1.00037 0.000631732
55000 1.00023 0.000636013
56000 1.00023 0.000624556
57000 1.00023 0.000613503
58000 1.00029 0.000605663
59000 1.00022 0.00059967
60000 1.00015 0.000593193
61000 1.00007 0.000589245
62000 0.999974 0.000587131
63000 0.999922 0.000580085
64000 0.999872 0.000573079
65000 0.999894 0.000564598
66000 0.999909 0.000556191
67000 0.999791 0.000560459
68000 0.9998 0.000552227
69000 0.99984 0.000545669
70000 0.99979 0.000540155
71000 0.999763 0.000533181
72000 0.999901 0.000543476
73000 0.999835 0.000540014
74000 0.999811 0.000533199
75000 0.999789 0.000526498
76000 0.999823 0.00052062
77000 0.999849 0.000514497
78000 0.999875 0.000508512
79000 0.999939 0.000506115
80000 0.999894 0.000501777
81000 0.999924 0.000496461
82000 1.00002 0.000499361
83000 1.00005 0.000494423
84000 1.00006 0.000488572
85000 1.0001 0.000484869
86000 1.00006 0.00048094
87000 1 0.00047908
88000 1.00003 0.000474304
89000 1.00003 0.000468947
90000 1.00005 0.000464399
91000 1.00009 0.000460536
92000 1.00009 0.000455522
93000 1.00009 0.000450602
94000 1.00009 0.000445783
95000 1.0001 0.000441132
96000 1.00004 0.000440767
97000 1.00001 0.000436921
98000 1 0.000432501
99000 0.999982 0.000428743
100000 0.999991 0.000424537
