0.5 0.872712 0.0232031
0.55 0.793096 0.0181988
0.6 0.582676 0.0292196
0.65 0.529878 0.0202634
0.7 0.479837 0.0156669
0.75 0.37281 0.0158886
0.8 0.300171 0.0113914
0.85 0.217524 0.0103393
0.9 0.19818 0.00902034
0.95 0.158812 0.00743587
1 0.139261 0.00597463
1.05 0.115892 0.00587802
1.1 0.115511 0.00539445
1.15 0.0914096 0.00468177
1.2 0.082896 0.00399578
1.25 0.0752132 0.00383866
1.3 0.0687676 0.00358989
1.35 0.065754 0.00373735
1.4 0.0587696 0.00307923
1.45 0.049452 0.00310106
1.5 0.0501188 0.00261399
1.55 0.0466164 0.00230095
1.6 0.04653 0.00283405
1.65 0.0420216 0.00255082
1.7 0.0401484 0.00225702
1.75 0.0363464 0.00175718
1.8 0.0375016 0.00195898
1.85 0.0313 0.00178456
1.9 0.0308988 0.00172114
1.95 0.0307884 0.00173069
