1 1 0
2 1.34103 0.00474826
3 1.6273 0.00585155
4 1.86985 0.00739596
5 2.08667 0.00833708
6 2.28976 0.00917149
7 2.46691 0.00990575
8 2.6302 0.0102545
9 2.78805 0.0117118
10 2.93445 0.0129847
11 3.08451 0.0131
12 3.2309 0.0126926
13 3.36059 0.0133076
14 3.4775 0.0134726
15 3.59727 0.0142651
16 3.70796 0.0146505
17 3.81839 0.0155105
18 3.92243 0.0156941
19 4.02074 0.0166106
20 4.11564 0.0179406
21 4.22211 0.0184312
22 4.32416 0.017811
23 4.41431 0.0187783
24 4.51287 0.0195186
25 4.61091 0.0201391
26 4.69757 0.0198344
27 4.78034 0.0190702
28 4.87413 0.020445
29 4.9575 0.0211889
30 5.03556 0.0216115
31 5.11644 0.0224179
32 5.19766 0.0229138
33 5.27561 0.0228636
34 5.3659 0.0237218
35 5.45092 0.0246787
36 5.5266 0.0252513
37 5.60295 0.0253938
38 5.67675 0.0260659
39 5.74897 0.0255283
40 5.82454 0.0249835
41 5.9051 0.0242532
42 5.97304 0.0259322
43 6.04401 0.0268387
44 6.11342 0.0269315
45 6.17812 0.0272632
46 6.24915 0.0266709
47 6.31858 0.0275355
48 6.3847 0.0283431
49 6.44094 0.0287033
50 6.50385 0.0282663
51 6.56578 0.0289109
52 6.63153 0.0295804
53 6.69752 0.0308888
54 6.75122 0.0300392
55 6.81393 0.0303383
56 6.86461 0.0299179
57 6.91779 0.0298342
58 6.98027 0.0300494
59 7.04483 0.0300185
60 7.11061 0.0296178
61 7.16995 0.0289751
62 7.23026 0.0287233
63 7.29461 0.0291966
64 7.35424 0.028817
65 7.40765 0.0294092
66 7.46426 0.030585
67 7.51191 0.0310223
68 7.57097 0.0309421
69 7.62953 0.031267
70 7.67347 0.0312932
71 7.71767 0.0320009
72 7.78353 0.0322455
73 7.84636 0.0334625
74 7.89195 0.0332998
75 7.95412 0.0336757
76 8.00949 0.0343183
77 8.07153 0.03334
78 8.12172 0.0341749
79 8.18296 0.0348832
80 8.23224 0.035649
81 8.27384 0.0363854
82 8.31925 0.0373703
83 8.37055 0.038522
84 8.41998 0.0384268
85 8.47398 0.0391299
86 8.52132 0.0396481
87 8.57224 0.0391403
88 8.62723 0.039912
89 8.67221 0.0404358
90 8.71771 0.0409636
91 8.76403 0.0412095
92 8.81384 0.0408106
93 8.87323 0.0410717
94 8.91895 0.0413243
95 8.96248 0.0408481
96 9.02504 0.0408726
97 9.07665 0.0418685
98 9.12622 0.041528
99 9.17547 0.0413832
100 9.2302 0.0424535
