1000 3.23625 0
2000 3.33045 0.0942058
3000 3.30255 0.0611279
4000 3.33016 0.0512865
5000 3.33527 0.0400536
6000 3.30681 0.0433476
7000 3.28793 0.0412176
8000 3.25572 0.048075
9000 3.27062 0.0449403
10000 3.28958 0.0444423
11000 3.28284 0.0407609
12000 3.27896 0.0374115
13000 3.27487 0.0346556
14000 3.26487 0.0336087
15000 3.25751 0.0321403
16000 3.25296 0.0304069
17000 3.24955 0.0287658
18000 3.23839 0.0293247
19000 3.23398 0.028087
20000 3.23895 0.0271047
21000 3.25298 0.0293518
22000 3.26132 0.0292017
23000 3.25977 0.0279458
24000 3.26238 0.0268825
25000 3.26611 0.0260536
26000 3.27043 0.0254012
27000 3.27073 0.0244442
28000 3.27665 0.024287
29000 3.27977 0.0236408
30000 3.27973 0.0228392
31000 3.27901 0.022102
32000 3.278 0.0214238
33000 3.28612 0.0222972
34000 3.28559 0.0216381
35000 3.28072 0.021567
36000 3.27428 0.0219273
37000 3.26505 0.0232404
38000 3.26743 0.022746
39000 3.27057 0.0223763
40000 3.26893 0.021871
41000 3.2659 0.0215452
42000 3.26968 0.021363
43000 3.27116 0.0209128
44000 3.26426 0.0215671
45000 3.26679 0.0212343
46000 3.26568 0.0207976
47000 3.27111 0.0210635
48000 3.26629 0.021177
49000 3.26204 0.021171
50000 3.26111 0.0207642
51000 3.26363 0.0205089
52000 3.26115 0.0202627
53000 3.26446 0.0201499
54000 3.26876 0.0202348
55000 3.27013 0.0199112
56000 3.27146 0.0195974
57000 3.26772 0.019611
58000 3.26543 0.0194057
59000 3.26338 0.0191835
60000 3.26075 0.0190436
61000 3.26087 0.0187291
62000 3.26133 0.0184304
63000 3.26605 0.0187397
64000 3.26385 0.0185758
65000 3.25902 0.018915
66000 3.25789 0.0186602
67000 3.26091 0.018626
68000 3.26165 0.018365
69000 3.26098 0.0181093
70000 3.26233 0.0178999
71000 3.26272 0.0176501
72000 3.26053 0.0175396
73000 3.26311 0.0174878
74000 3.26177 0.0173012
75000 3.26061 0.0171084
76000 3.26388 0.0171947
77000 3.26658 0.0171843
78000 3.26876 0.0171017
79000 3.27088 0.0170167
80000 3.2693 0.0168766
81000 3.26996 0.0166798
82000 3.26904 0.0165005
83000 3.26595 0.016592
84000 3.26913 0.0167
85000 3.26721 0.0166141
86000 3.26973 0.0166128
87000 3.27059 0.0164432
88000 3.27093 0.0162587
89000 3.27176 0.0160962
90000 3.27195 0.0159176
91000 3.27275 0.0157619
92000 3.2739 0.0156318
93000 3.27251 0.0155252
94000 3.27212 0.015364
95000 3.27142 0.0152177
96000 3.27183 0.0150641
97000 3.27201 0.0149091
98000 3.27082 0.0148048
99000 3.27347 0.0148928
100000 3.27475 0.0147985
