1000 2.849 0
2000 2.926 0.0770001
3000 3.14541 0.223867
4000 3.14276 0.15832
5000 3.10768 0.127553
6000 3.17248 0.122663
7000 3.16851 0.103745
8000 3.15944 0.0903021
9000 3.14922 0.0802917
10000 3.15176 0.0718599
11000 3.16827 0.0670629
12000 3.1722 0.0613458
13000 3.16414 0.0570019
14000 3.15927 0.0529977
15000 3.14023 0.0528872
16000 3.14428 0.0496375
17000 3.14908 0.0468723
18000 3.1361 0.0460582
19000 3.13199 0.0437597
20000 3.12972 0.0415766
21000 3.14603 0.0427784
22000 3.14825 0.040848
23000 3.14597 0.0390977
24000 3.14759 0.037468
25000 3.15113 0.0361126
26000 3.15729 0.0352382
27000 3.14929 0.0348399
28000 3.15391 0.0338892
29000 3.14312 0.0344349
30000 3.14417 0.0332839
31000 3.14049 0.0324011
32000 3.13763 0.0315029
33000 3.13438 0.0307061
34000 3.13468 0.0297908
35000 3.14467 0.0306035
36000 3.14124 0.0299385
37000 3.13824 0.0292721
38000 3.13305 0.0289594
39000 3.12515 0.0292932
40000 3.12165 0.0287654
41000 3.1192 0.0281619
42000 3.12223 0.0276505
43000 3.12392 0.0270526
44000 3.12696 0.026604
45000 3.13179 0.0264515
46000 3.13228 0.0258748
47000 3.13011 0.0254111
48000 3.13366 0.0251276
49000 3.13099 0.0247535
50000 3.12703 0.0245759
51000 3.12288 0.0244438
52000 3.12546 0.0241082
53000 3.12384 0.0237045
54000 3.12813 0.0236544
55000 3.12277 0.0238328
56000 3.12079 0.0234867
57000 3.12227 0.0231184
58000 3.12116 0.0227433
59000 3.12365 0.0224925
60000 3.12287 0.0221282
61000 3.12227 0.0217706
62000 3.1205 0.0214902
63000 3.12477 0.0215742
64000 3.12344 0.0212762
65000 3.12566 0.021064
66000 3.12798 0.0208716
67000 3.12808 0.0205579
68000 3.12747 0.0202626
69000 3.12633 0.0199993
70000 3.12645 0.0197119
71000 3.12844 0.0195343
72000 3.12867 0.0192624
73000 3.12796 0.0190099
74000 3.12408 0.0191483
75000 3.12358 0.0188979
76000 3.12425 0.0186597
77000 3.12861 0.0189256
78000 3.13013 0.0187426
79000 3.13082 0.0185168
80000 3.12991 0.0183064
81000 3.13046 0.0180874
82000 3.13125 0.0178827
83000 3.12992 0.0177157
84000 3.13156 0.0175805
85000 3.1333 0.0174585
86000 3.13189 0.0173118
87000 3.13115 0.0171276
88000 3.1337 0.0171231
89000 3.13193 0.0170219
90000 3.1309 0.016863
91000 3.13073 0.0166775
92000 3.13405 0.0168266
93000 3.13354 0.0166525
94000 3.13932 0.0174576
95000 3.13958 0.0172749
96000 3.14081 0.017138
97000 3.14147 0.0169733
98000 3.14072 0.0168162
99000 3.14431 0.017029
100000 3.14317 0.0168963
