1000 0.493538 0
2000 0.499531 0.00599378
3000 0.501807 0.00414162
4000 0.502932 0.00313736
5000 0.507118 0.00483973
6000 0.505115 0.00442995
7000 0.505421 0.00375646
8000 0.502796 0.00418043
9000 0.503312 0.00372274
10000 0.502315 0.0034758
11000 0.50196 0.00316391
12000 0.502949 0.00305268
13000 0.503269 0.00282626
14000 0.50359 0.00263625
15000 0.502452 0.00270535
16000 0.501353 0.00275888
17000 0.500679 0.00267761
18000 0.501143 0.00256669
19000 0.502142 0.00262555
20000 0.502094 0.00249128
21000 0.502177 0.00237112
22000 0.501877 0.00228062
23000 0.501462 0.00221842
24000 0.501364 0.00212621
25000 0.501121 0.00205381
26000 0.500808 0.00199792
27000 0.501365 0.00200153
28000 0.501243 0.00193255
29000 0.500928 0.00189116
30000 0.50056 0.00186379
31000 0.500187 0.00184091
32000 0.500418 0.00179733
33000 0.500774 0.00177804
34000 0.500736 0.00172535
35000 0.500803 0.00167665
36000 0.501138 0.00166346
37000 0.501018 0.00162227
38000 0.501305 0.00160481
39000 0.501412 0.00156679
40000 0.50127 0.00153375
41000 0.500855 0.00155222
42000 0.50071 0.00152176
43000 0.501216 0.00156982
44000 0.50134 0.00153873
45000 0.500824 0.00159014
46000 0.500627 0.00156768
47000 0.500814 0.0015454
48000 0.500863 0.00151363
49000 0.50108 0.00149824
50000 0.500812 0.00149218
51000 0.500853 0.00146321
52000 0.500611 0.0014551
53000 0.500795 0.00143923
54000 0.500804 0.00141235
55000 0.500482 0.00142322
56000 0.500482 0.00139758
57000 0.500488 0.00137285
58000 0.500619 0.00135534
59000 0.500461 0.00134156
60000 0.500312 0.00132739
61000 0.500129 0.00131823
62000 0.499918 0.00131382
63000 0.499798 0.00129837
64000 0.499681 0.00128319
65000 0.499723 0.00126396
66000 0.499765 0.00124538
67000 0.499508 0.00125323
68000 0.499535 0.00123497
69000 0.499624 0.00122014
70000 0.499509 0.00120803
71000 0.499453 0.00119223
72000 0.499759 0.00121472
73000 0.499614 0.00120674
74000 0.499567 0.00119123
75000 0.499517 0.00117631
76000 0.499585 0.00116273
77000 0.49965 0.00114938
78000 0.499706 0.00113592
79000 0.499856 0.00113138
80000 0.49975 0.00112211
81000 0.49982 0.00111036
82000 0.50003 0.00111666
83000 0.500102 0.00110551
84000 0.500129 0.00109259
85000 0.500237 0.00108508
86000 0.500141 0.00107663
87000 0.500011 0.00107214
88000 0.500076 0.00106186
89000 0.500066 0.00104991
90000 0.500118 0.00103949
91000 0.500197 0.00103105
92000 0.500205 0.00101981
93000 0.500198 0.00100881
94000 0.500197 0.00099802
95000 0.500218 0.000987686
96000 0.500078 0.000987342
97000 0.500022 0.000978747
98000 0.500007 0.000968814
99000 0.499962 0.000960029
100000 0.499984 0.000950629
