# DISTANCE:     AVE_GOFR:        ERROR:
     1.73135     0.74994  0.00127785
       1.757    0.779972  0.00144874
     1.78265    0.815938  0.00148886
      1.8083    0.854678 0.000684945
     1.83395    0.892354  0.00151988
      1.8596    0.937273   0.0015128
     1.88525    0.978865  0.00145808
      1.9109     1.01922  0.00153934
     1.93655     1.05952  0.00137424
      1.9622     1.09568  0.00109237
     1.98785     1.13104  0.00131768
      2.0135     1.16154 0.000955824
     2.03915     1.18434 0.000915461
      2.0648     1.20213 0.000934402
     2.09045      1.2094  0.00137396
      2.1161     1.21352  0.00170714
     2.14174     1.20862  0.00162569
     2.16739     1.19431  0.00122945
     2.19304     1.17355  0.00106904
     2.21869     1.14993  0.00125209
     2.24434     1.12283  0.00189416
     2.26999     1.09721  0.00107333
     2.29564     1.06727  0.00130193
     2.32129     1.03899  0.00109568
     2.34694     1.01362  0.00137396
     2.37259    0.989602  0.00126665
     2.39824    0.968309 0.000791872
     2.42389    0.948507  0.00115515
     2.44954    0.932481  0.00113625
     2.47519    0.919534  0.00112236
     2.50084    0.909444 0.000700426
     2.52649     0.89463  0.00112517
     2.55214     0.88739 0.000880626
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.94523e-05 7.90848e-06
    0.910562  0.00124386 8.18138e-05
    0.936212   0.0244371 0.000447349
    0.961861     0.16494  0.00116478
    0.987511    0.562656  0.00316089
     1.01316     1.20415  0.00392129
     1.03881     1.86175  0.00313617
     1.06446     2.34128  0.00444241
     1.09011     2.55142  0.00290143
     1.11576     2.54771  0.00204248
     1.14141     2.40394  0.00241116
     1.16706     2.19953  0.00354719
     1.19271     1.97325  0.00284274
     1.21836     1.75652  0.00358625
     1.24401     1.55975  0.00343352
     1.26966     1.38769  0.00372124
     1.29531     1.24456  0.00259106
     1.32096      1.1259    0.002032
     1.34661     1.02263  0.00208732
     1.37226    0.941829   0.0011788
     1.39791    0.873009  0.00200027
     1.42355    0.818773  0.00126198
      1.4492     0.77431  0.00133884
     1.47485    0.735683  0.00110619
      1.5005    0.710889  0.00143205
     1.52615    0.690668  0.00165004
      1.5518    0.677287  0.00145844
     1.57745     0.67247  0.00102497
      1.6031    0.670089  0.00108498
     1.62875    0.674603  0.00111727
      1.6544    0.684723  0.00102633
     1.68005    0.701214 0.000907993
      1.7057    0.723539  0.00136288
     1.73135    0.750413  0.00124605
       1.757    0.780728   0.0015012
     1.78265    0.816882  0.00162545
      1.8083    0.855365 0.000903738
     1.83395    0.893001  0.00151293
      1.8596     0.93766  0.00142374
     1.88525    0.978969  0.00132923
      1.9109     1.01995  0.00156401
     1.93655     1.05977  0.00127212
      1.9622     1.09617  0.00109869
     1.98785     1.13087  0.00120898
      2.0135     1.16222  0.00108568
     2.03915     1.18468 0.000891368
      2.0648     1.20203  0.00085492
     2.09045     1.20972  0.00128643
      2.1161     1.21366  0.00155771
     2.14174     1.20843  0.00148889
     2.16739     1.19356  0.00132728
     2.19304     1.17352 0.000972377
     2.21869     1.15003  0.00114193
     2.24434      1.1224  0.00177041
     2.26999     1.09627  0.00132152
     2.29564     1.06657  0.00135792
     2.32129     1.03856  0.00107879
     2.34694     1.01279  0.00147572
     2.37259    0.988988  0.00129171
     2.39824    0.967589 0.000995015
     2.42389    0.947793  0.00125159
     2.44954     0.93222   0.0010624
     2.47519    0.918924  0.00117451
     2.50084    0.909446 0.000636754
     2.52649    0.894775  0.00103221
     2.55214    0.887004 0.000881093
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.78313e-05 7.41371e-06
    0.910562    0.001264  7.7437e-05
    0.936212   0.0244159 0.000410575
    0.961861     0.16535   0.0011376
    0.987511    0.563074  0.00292511
     1.01316     1.20323   0.0037018
     1.03881     1.86177  0.00287494
     1.06446     2.34055  0.00413192
     1.09011     2.55169  0.00267256
     1.11576     2.54802  0.00189586
     1.14141     2.40331  0.00228893
     1.16706     2.19977  0.00325999
     1.19271     1.97288  0.00262935
     1.21836     1.75621    0.003301
     1.24401     1.55978  0.00314751
     1.26966     1.38741  0.00342201
     1.29531     1.24486  0.00239232
     1.32096      1.1256  0.00188386
     1.34661     1.02217  0.00196347
     1.37226    0.942443  0.00122972
     1.39791    0.872814  0.00184307
     1.42355    0.819287  0.00125741
      1.4492    0.774289  0.00122743
     1.47485    0.736168  0.00111508
      1.5005    0.711429  0.00141072
     1.52615    0.690856  0.00152325
      1.5518    0.677447   0.0013457
     1.57745    0.672587 0.000946251
      1.6031    0.670781  0.00119506
     1.62875    0.674635  0.00102461
      1.6544    0.684889 0.000954102
     1.68005    0.701001 0.000857092
      1.7057    0.723249  0.00127981
     1.73135    0.750293  0.00114793
       1.757    0.780711   0.0013762
     1.78265    0.816413  0.00155602
      1.8083    0.854687  0.00105268
     1.83395    0.893098  0.00138994
      1.8596    0.937382  0.00133184
     1.88525    0.978843  0.00122438
      1.9109     1.01984  0.00143758
     1.93655     1.05953   0.0011896
      1.9622     1.09696  0.00126099
     1.98785     1.13149  0.00125625
      2.0135      1.1625  0.00103065
     2.03915     1.18487 0.000838436
      2.0648     1.20226  0.00081455
     2.09045     1.21031  0.00130706
      2.1161     1.21374  0.00143004
     2.14174     1.20846  0.00136513
     2.16739     1.19354  0.00121685
     2.19304     1.17339 0.000899249
     2.21869     1.14972  0.00108869
     2.24434     1.12231  0.00162484
     2.26999     1.09521  0.00158183
     2.29564     1.06625  0.00128154
     2.32129     1.03806  0.00109798
     2.34694     1.01221  0.00146303
     2.37259    0.988861   0.0011903
     2.39824     0.96721 0.000981478
     2.42389    0.947438  0.00119658
     2.44954    0.932331 0.000979595
     2.47519    0.919223  0.00111411
     2.50084    0.910146 0.000888949
     2.52649    0.894845  0.00094857
     2.55214    0.887086 0.000811519
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.64596e-05 6.96916e-06
    0.910562  0.00123308  7.7408e-05
    0.936212   0.0244245 0.000379083
    0.961861    0.165272  0.00105275
    0.987511    0.563044  0.00270026
     1.01316      1.2032  0.00341719
     1.03881      1.8619  0.00265639
     1.06446     2.34142  0.00390524
     1.09011     2.55161  0.00246824
     1.11576     2.54935   0.0021663
     1.14141     2.40398  0.00220638
     1.16706     2.19901  0.00309847
     1.19271     1.97284  0.00242742
     1.21836     1.75581  0.00307081
     1.24401     1.55953  0.00291484
     1.26966     1.38734  0.00315948
     1.29531     1.24446  0.00224063
     1.32096     1.12494  0.00185376
     1.34661     1.02264  0.00186749
     1.37226    0.942389  0.00113631
     1.39791    0.872854  0.00170175
     1.42355    0.819309  0.00116087
      1.4492    0.774086  0.00114962
     1.47485     0.73646  0.00106689
      1.5005    0.711353  0.00130423
     1.52615    0.690755  0.00140943
      1.5518    0.677612  0.00125227
     1.57745    0.672273 0.000923978
      1.6031    0.670513  0.00113274
     1.62875    0.674864 0.000971214
      1.6544    0.684941 0.000882104
     1.68005    0.701287 0.000837605
      1.7057    0.723721  0.00126569
     1.73135    0.750286  0.00105965
       1.757    0.780417  0.00130127
     1.78265    0.816476  0.00143758
      1.8083    0.854465 0.000994871
     1.83395    0.893288    0.001296
      1.8596     0.93699  0.00128579
     1.88525    0.978977   0.0011375
      1.9109     1.01979  0.00132776
     1.93655     1.05961  0.00110132
      1.9622     1.09692  0.00116471
     1.98785     1.13166  0.00117198
      2.0135     1.16243 0.000954298
     2.03915      1.1847 0.000790747
      2.0648      1.2024  0.00076428
     2.09045     1.21075   0.0012762
      2.1161       1.214  0.00134328
     2.14174     1.20892  0.00133263
     2.16739     1.19379  0.00114884
     2.19304      1.1734 0.000830086
     2.21869     1.15007  0.00106115
     2.24434     1.12255  0.00151665
     2.26999     1.09557  0.00150086
     2.29564     1.06582  0.00125316
     2.32129     1.03753    0.001135
     2.34694     1.01141  0.00155518
     2.37259      0.9882  0.00126906
     2.39824     0.96677 0.000999858
     2.42389    0.947228   0.0011229
     2.44954    0.932156 0.000919646
     2.47519    0.918952   0.0010609
     2.50084    0.910162 0.000820709
     2.52649    0.895061 0.000899784
     2.55214    0.887019  0.00075188
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.66734e-05 6.47464e-06
    0.910562  0.00124588 7.29293e-05
    0.936212   0.0243255   0.0003647
    0.961861       0.165  0.00101197
    0.987511    0.562581   0.0025469
     1.01316     1.20295  0.00318211
     1.03881     1.86181  0.00246817
     1.06446      2.3403  0.00378445
     1.09011        2.55  0.00276835
     1.11576      2.5491  0.00202613
     1.14141     2.40473  0.00217357
     1.16706     2.19999  0.00302889
     1.19271     1.97361  0.00237221
     1.21836     1.75654  0.00293652
     1.24401      1.5607  0.00293218
     1.26966     1.38826  0.00306396
     1.29531     1.24456  0.00208288
     1.32096     1.12496  0.00172147
     1.34661     1.02361  0.00197083
     1.37226    0.942584  0.00107181
     1.39791    0.872813  0.00158071
     1.42355    0.818917  0.00114238
      1.4492    0.773751  0.00111544
     1.47485    0.736334 0.000998067
      1.5005    0.711005  0.00125649
     1.52615    0.690522  0.00132796
      1.5518    0.677184  0.00123393
     1.57745    0.671631  0.00105826
      1.6031    0.670013  0.00115677
     1.62875    0.674822 0.000902757
      1.6544    0.684663 0.000861532
     1.68005    0.701051 0.000810419
      1.7057    0.723439  0.00120638
     1.73135    0.749799   0.0010904
       1.757    0.780159  0.00123359
     1.78265    0.816608  0.00134091
      1.8083    0.854867  0.00100186
     1.83395      0.8933  0.00120348
      1.8596    0.937238  0.00121765
     1.88525    0.979358  0.00111834
      1.9109     1.01987  0.00123532
     1.93655     1.05959  0.00102283
      1.9622     1.09679  0.00108903
     1.98785     1.13187  0.00110709
      2.0135     1.16219 0.000914388
     2.03915     1.18472 0.000734363
      2.0648     1.20301 0.000920178
     2.09045     1.21141  0.00134595
      2.1161     1.21432  0.00128393
     2.14174      1.2092  0.00126676
     2.16739     1.19408  0.00110383
     2.19304     1.17389 0.000905131
     2.21869     1.15001 0.000987243
     2.24434     1.12253  0.00140846
     2.26999     1.09555   0.0013938
     2.29564     1.06587  0.00116446
     2.32129     1.03731  0.00107475
     2.34694     1.01141  0.00144411
     2.37259    0.987961  0.00120084
     2.39824    0.966447  0.00097935
     2.42389    0.946706  0.00115731
     2.44954    0.931783 0.000926735
     2.47519    0.918865 0.000988667
     2.50084    0.909983 0.000781438
     2.52649    0.895108 0.000836735
     2.55214     0.88674  0.00074832
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.94523e-05 6.61251e-06
    0.910562   0.0012533 6.84441e-05
    0.936212   0.0244753 0.000369874
    0.961861    0.165039 0.000945251
    0.987511    0.563369   0.0024961
     1.01316     1.20245  0.00300836
     1.03881     1.86284  0.00250869
     1.06446      2.3406  0.00354385
     1.09011     2.55083  0.00270738
     1.11576     2.54801  0.00216674
     1.14141     2.40439  0.00205546
     1.16706     2.19889  0.00302083
     1.19271     1.97258  0.00242571
     1.21836     1.75553  0.00290926
     1.24401      1.5603  0.00276425
     1.26966     1.38808   0.0028649
     1.29531     1.24416  0.00198371
     1.32096     1.12444  0.00168348
     1.34661     1.02331    0.001862
     1.37226    0.942998  0.00107727
     1.39791    0.872682  0.00148073
     1.42355    0.819312  0.00113272
      1.4492    0.773876  0.00104809
     1.47485    0.737006  0.00113521
      1.5005    0.711641  0.00132379
     1.52615    0.691353  0.00147699
      1.5518    0.677852  0.00132035
     1.57745    0.671712 0.000990865
      1.6031    0.670187  0.00109253
     1.62875    0.675066 0.000874925
      1.6544    0.685048 0.000885652
     1.68005    0.701506 0.000875194
      1.7057    0.723787  0.00117514
     1.73135    0.750177  0.00108139
       1.757    0.780065  0.00115496
     1.78265    0.816573  0.00125196
      1.8083    0.854726 0.000944931
     1.83395    0.893405  0.00112782
      1.8596    0.937056  0.00114997
     1.88525    0.978977  0.00110683
      1.9109     1.01937  0.00125049
     1.93655     1.05909  0.00107088
      1.9622     1.09641  0.00108168
     1.98785      1.1311  0.00127571
      2.0135     1.16191 0.000895532
     2.03915     1.18455 0.000704303
      2.0648     1.20276 0.000891239
     2.09045      1.2112  0.00127283
      2.1161     1.21429  0.00119873
     2.14174     1.20898  0.00120139
     2.16739      1.1937  0.00109449
     2.19304     1.17405 0.000858555
     2.21869     1.15028 0.000957491
     2.24434     1.12297  0.00138314
     2.26999     1.09519  0.00134696
     2.29564      1.0658  0.00108867
     2.32129      1.0374  0.00100688
     2.34694     1.01169   0.0013737
     2.37259    0.988113  0.00113042
     2.39824    0.966552 0.000919725
     2.42389    0.946723  0.00108028
     2.44954    0.932073 0.000909199
     2.47519    0.918905 0.000923565
     2.50084    0.910296 0.000789824
     2.52649    0.895787  0.00101986
     2.55214    0.886992  0.00073981
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.82365e-05    6.31e-06
    0.910562  0.00125292 6.41674e-05
    0.936212   0.0245133   0.0003487
    0.961861    0.164763 0.000925678
    0.987511    0.563449  0.00234139
     1.01316     1.20232  0.00282331
     1.03881     1.86276  0.00235314
     1.06446     2.34043  0.00332614
     1.09011     2.55108   0.0025496
     1.11576     2.54783  0.00203846
     1.14141     2.40397  0.00196859
     1.16706      2.1993  0.00286021
     1.19271     1.97212  0.00231803
     1.21836     1.75563  0.00272902
     1.24401     1.55988   0.0026237
     1.26966     1.38865  0.00274263
     1.29531     1.24443  0.00187846
     1.32096     1.12463  0.00158913
     1.34661      1.0237  0.00178507
     1.37226    0.943534  0.00113563
     1.39791    0.873413   0.0015583
     1.42355    0.819211  0.00106647
      1.4492    0.773741 0.000991281
     1.47485    0.736529  0.00116002
      1.5005    0.711604  0.00124156
     1.52615    0.691117  0.00140349
      1.5518    0.677656  0.00125229
     1.57745    0.671641 0.000931489
      1.6031    0.670209  0.00102448
     1.62875    0.675007 0.000822227
      1.6544     0.68503 0.000830483
     1.68005    0.701598 0.000825257
      1.7057    0.723568  0.00112194
     1.73135    0.750192   0.0010139
       1.757    0.780155  0.00108627
     1.78265    0.816874  0.00120923
      1.8083    0.854622 0.000891563
     1.83395    0.893316  0.00106082
      1.8596    0.936979  0.00108069
     1.88525    0.978977  0.00103766
      1.9109     1.01913  0.00119552
     1.93655     1.05872  0.00106729
      1.9622     1.09631  0.00101792
     1.98785     1.13073  0.00124909
      2.0135     1.16186 0.000841043
     2.03915     1.18454 0.000660298
      2.0648     1.20271 0.000837317
     2.09045     1.21157  0.00124626
      2.1161     1.21452  0.00114641
     2.14174     1.20877  0.00114461
     2.16739     1.19364  0.00102763
     2.19304      1.1739 0.000817127
     2.21869     1.15005 0.000925105
     2.24434      1.1229  0.00129844
     2.26999     1.09507  0.00126792
     2.29564      1.0661  0.00106053
     2.32129     1.03776  0.00100725
     2.34694     1.01184  0.00129654
     2.37259    0.988434  0.00110432
     2.39824    0.966726  0.00087857
     2.42389    0.946844  0.00101952
     2.44954    0.932358 0.000895954
     2.47519    0.919042 0.000875907
     2.50084    0.910193 0.000747191
     2.52649    0.895964 0.000971393
     2.55214    0.887072 0.000697873
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.71638e-05 6.02932e-06
    0.910562  0.00124935 6.04923e-05
    0.936212   0.0244256 0.000339051
    0.961861    0.165013 0.000904531
    0.987511    0.563651  0.00221232
     1.01316     1.20188  0.00269136
     1.03881     1.86214  0.00229353
     1.06446     2.34135  0.00325429
     1.09011     2.55093  0.00240399
     1.11576     2.54821  0.00195313
     1.14141     2.40401  0.00185317
     1.16706     2.19992  0.00275791
     1.19271     1.97191   0.0021909
     1.21836     1.75552  0.00257038
     1.24401        1.56  0.00247245
     1.26966     1.38876  0.00258357
     1.29531     1.24429   0.0017729
     1.32096     1.12465  0.00149578
     1.34661     1.02351  0.00169006
     1.37226    0.943125  0.00114018
     1.39791    0.873107  0.00149629
     1.42355    0.818668  0.00113344
      1.4492    0.773578   0.0009463
     1.47485    0.736555  0.00109208
      1.5005    0.711781    0.001181
     1.52615    0.690672  0.00138959
      1.5518    0.677843  0.00119249
     1.57745    0.671835 0.000896532
      1.6031    0.670182 0.000964585
     1.62875     0.67492 0.000778436
      1.6544    0.685332 0.000834921
     1.68005     0.70178  0.00079658
      1.7057    0.723796  0.00107877
     1.73135    0.750212 0.000954467
       1.757    0.780167  0.00102244
     1.78265    0.816532  0.00118538
      1.8083    0.854634 0.000839192
     1.83395    0.893582  0.00103112
      1.8596    0.936991  0.00101718
     1.88525     0.97901  0.00097712
      1.9109     1.01917  0.00112576
     1.93655     1.05888  0.00101712
      1.9622     1.09636 0.000959243
     1.98785     1.13067  0.00117701
      2.0135     1.16163 0.000821136
     2.03915     1.18465 0.000630469
      2.0648     1.20277 0.000790223
     2.09045     1.21187   0.0012098
      2.1161     1.21461  0.00108271
     2.14174     1.20873  0.00107798
     2.16739     1.19375 0.000972786
     2.19304       1.174  0.00077486
     2.21869      1.1502 0.000883294
     2.24434     1.12302  0.00122738
     2.26999     1.09485  0.00121321
     2.29564     1.06626  0.00101029
     2.32129     1.03754 0.000972632
     2.34694     1.01175  0.00122359
     2.37259    0.988214  0.00106105
     2.39824    0.966666 0.000828932
     2.42389    0.946696   0.0009702
     2.44954    0.932137 0.000869944
     2.47519    0.918746 0.000872786
     2.50084    0.909766 0.000816176
     2.52649    0.895724 0.000943461
     2.55214    0.886834 0.000696323
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.62102e-05 5.76927e-06
    0.910562  0.00124719 5.71701e-05
    0.936212   0.0244669 0.000322724
    0.961861    0.165023 0.000854332
    0.987511    0.563928  0.00210674
     1.01316     1.20206  0.00254783
     1.03881     1.86169  0.00221022
     1.06446     2.34003  0.00332938
     1.09011     2.55063  0.00228964
     1.11576     2.54783  0.00188044
     1.14141     2.40406  0.00175086
     1.16706     2.20005   0.0026078
     1.19271     1.97189  0.00206927
     1.21836     1.75522  0.00244516
     1.24401     1.56016  0.00234033
     1.26966     1.38843  0.00246163
     1.29531      1.2448  0.00174541
     1.32096     1.12495   0.0014428
     1.34661     1.02375  0.00161315
     1.37226    0.943261  0.00108493
     1.39791    0.873277  0.00142274
     1.42355    0.818593  0.00107295
      1.4492    0.774234  0.00109796
     1.47485    0.736794  0.00105729
      1.5005    0.711671  0.00112045
     1.52615    0.690596  0.00131445
      1.5518    0.678001  0.00113656
     1.57745    0.672211 0.000922317
      1.6031    0.670284 0.000916461
     1.62875    0.674944  0.00073556
      1.6544    0.685484 0.000802293
     1.68005    0.701909 0.000762707
      1.7057    0.723994   0.0010369
     1.73135    0.750201 0.000901503
       1.757    0.780087 0.000968774
     1.78265    0.816785  0.00114634
      1.8083    0.854388 0.000827668
     1.83395    0.893471 0.000979788
      1.8596    0.936797 0.000979047
     1.88525    0.978489  0.00105258
      1.9109     1.01875   0.0011372
     1.93655     1.05848  0.00103828
      1.9622       1.096 0.000973349
     1.98785     1.13021  0.00119613
      2.0135     1.16128 0.000846714
     2.03915     1.18441 0.000639226
      2.0648     1.20267 0.000751832
     2.09045     1.21166  0.00116114
      2.1161     1.21476  0.00103253
     2.14174     1.20859  0.00102644
     2.16739     1.19384 0.000922767
     2.19304     1.17396 0.000732793
     2.21869     1.15034 0.000845124
     2.24434     1.12348  0.00124127
     2.26999     1.09532   0.0012334
     2.29564     1.06661  0.00101226
     2.32129     1.03779  0.00094995
     2.34694     1.01196   0.0011735
     2.37259     0.98843  0.00102391
     2.39824    0.967005 0.000849142
     2.42389    0.946719 0.000916568
     2.44954     0.93229 0.000834885
     2.47519    0.918943 0.000846179
     2.50084    0.909744 0.000771141
     2.52649    0.895774 0.000892413
     2.55214     0.88693 0.000664215
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.53571e-05 5.52835e-06
    0.910562  0.00127229 5.94155e-05
    0.936212   0.0244154 0.000309814
    0.961861    0.165076 0.000810994
    0.987511    0.563942   0.0019959
     1.01316     1.20271  0.00249563
     1.03881     1.86143  0.00210966
     1.06446     2.33986  0.00315855
     1.09011     2.55015  0.00221914
     1.11576      2.5473  0.00185457
     1.14141     2.40412  0.00165989
     1.16706     2.19955  0.00251828
     1.19271     1.97114   0.0020915
     1.21836     1.75509  0.00232005
     1.24401     1.56006  0.00221942
     1.26966     1.38915  0.00243534
     1.29531     1.24562  0.00183567
     1.32096     1.12564  0.00152077
     1.34661     1.02447  0.00168026
     1.37226    0.943164  0.00103216
     1.39791    0.873393  0.00135257
     1.42355    0.818524  0.00101874
      1.4492    0.774109  0.00104729
     1.47485     0.73657  0.00102509
      1.5005    0.711389  0.00109651
     1.52615    0.690415  0.00125769
      1.5518    0.677738  0.00110655
     1.57745    0.672105 0.000879838
      1.6031    0.670084 0.000889965
     1.62875    0.674617  0.00076613
      1.6544    0.685576 0.000765326
     1.68005    0.701945  0.00072341
      1.7057    0.723992 0.000982327
     1.73135    0.750298  0.00085926
       1.757    0.780185 0.000922756
     1.78265    0.816721  0.00108779
      1.8083    0.854317 0.000787176
     1.83395    0.893476 0.000928233
      1.8596    0.936676 0.000934965
     1.88525    0.978557 0.000999399
      1.9109     1.01884  0.00108076
     1.93655     1.05896  0.00108836
      1.9622     1.09621  0.00094432
     1.98785     1.13043  0.00115196
      2.0135     1.16136 0.000805489
     2.03915     1.18475 0.000686277
      2.0648     1.20271 0.000713248
     2.09045     1.21189  0.00112294
      2.1161     1.21469  0.00098085
     2.14174     1.20839 0.000991067
     2.16739     1.19404 0.000895416
     2.19304     1.17407 0.000702615
     2.21869     1.15058 0.000834355
     2.24434     1.12338  0.00117975
     2.26999     1.09507   0.0011921
     2.29564     1.06635 0.000991613
     2.32129      1.0376 0.000917785
     2.34694     1.01157  0.00117558
     2.37259    0.988059  0.00103494
     2.39824    0.966939 0.000807032
     2.42389    0.946446 0.000908067
     2.44954    0.932221 0.000793766
     2.47519    0.918971 0.000802102
     2.50084    0.909536 0.000758115
     2.52649     0.89577 0.000845455
     2.55214    0.886966  0.00063023
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
