0 2770.5 160.132
100 761.028 65.3179
200 495.125 64.9943
300 420.37 67.8332
400 354.588 80.2814
500 318.872 69.7821
600 297.008 79.0112
700 286.069 76.7812
800 252.365 63.0936
900 253.457 70.4419
1000 244.938 73.6047
1100 242.706 73.9933
1200 231.469 67.8825
1300 238.688 70.9962
1400 215.595 68.7611
1500 217.109 70.9383
1600 228.2 77.4095
1700 244.838 90.9884
1800 204.666 64.2063
1900 206.33 73.1377
2000 197.71 71.372
2100 210.728 79.6684
2200 205.904 76.4429
2300 190.255 73.163
2400 189.727 72.5203
2500 181.801 67.8604
2600 182.652 62.1853
2700 153.327 51.6404
2800 161.037 61.4677
2900 154.353 57.3891
3000 136.928 45.5945
3100 126.54 39.6373
3200 153.765 57.6195
3300 124.82 36.8564
3400 121.962 36.4282
3500 122.001 36.1024
3600 115.234 31.5733
3700 136.556 42.9556
3800 117.577 34.8757
3900 125.761 44.6644
4000 119.364 39.1943
4100 119.332 39.3713
4200 115.229 33.8986
4300 119.064 39.3843
4400 95.6152 16.1636
4500 114.582 37.699
4600 103.729 26.7125
4700 110.987 34.7685
4800 107.061 31.7548
4900 102.181 26.9924
5000 106.675 32.0697
5100 121.397 44.4319
5200 100.58 23.8119
5300 103.444 27.576
5400 111.796 35.4079
5500 114.64 41.0035
5600 101.273 30.307
5700 100.432 26.1754
5800 100.635 29.6439
5900 106.067 32.2821
6000 95.1303 20.6395
6100 102.306 29.1623
6200 89.3193 14.309
6300 96.2871 23.5993
6400 107.186 34.1193
6500 93.032 21.727
6600 102.483 31.996
6700 90.9016 18.3593
6800 99.4825 27.139
6900 96.13 25.3282
7000 90.4588 17.6859
7100 92.9335 20.3026
7200 97.274 24.3783
7300 98.7852 29.0387
7400 104.278 31.7054
7500 104.224 31.3335
7600 95.1433 25.3089
7700 98.7793 28.3511
7800 103.088 33.73
7900 92.5909 21.9163
8000 97.9824 26.7828
8100 97.6029 27.8057
8200 102.448 33.3802
8300 98.4458 26.8259
8400 92.7433 23.36
8500 91.2014 18.6018
8600 99.5046 29.2078
8700 121.709 51.1568
8800 149.062 70.2585
8900 101.676 33.5194
9000 88.9394 16.8215
9100 95.4471 26.3876
9200 109.82 40.0994
9300 157.204 68.6817
9400 101.997 33.0479
9500 96.0637 27.0614
9600 109.046 38.3882
9700 99.1964 31.9798
9800 136.394 60.3655
9900 96.1187 26.296
