0 2311.33
100 658.913
200 392.919
300 345.973
400 265.235
500 235.773
600 207.714
700 203.273
800 185.757
900 179.338
1000 166.96
1100 164.093
1200 155.418
1300 161.021
1400 149.502
1500 147.41
1600 135.566
1700 142.386
1800 122.106
1900 129.497
2000 110.411
2100 124.887
2200 100.05
2300 122.376
2400 97.4995
2500 120.158
2600 95.4992
2700 109.712
2800 88.301
2900 102.919
3000 79.8139
3100 101.175
3200 74.3642
3300 99.3621
3400 74.4979
3500 96.1778
3600 74.4129
3700 94.6864
3800 74.4129
3900 94.3061
4000 73.8988
4100 93.4716
4200 73.8988
4300 88.4932
4400 73.3407
4500 87.6682
4600 72.4137
4700 87.532
4800 72.4137
4900 84.3331
5000 70.8735
5100 86.1618
5200 68.931
5300 86.0835
5400 67.6357
5500 84.4307
5600 67.453
5700 83.3473
5800 67.2881
5900 83.3473
6000 66.5931
6100 83.3473
6200 66.5931
6300 83.2055
6400 66.5449
6500 81.7237
6600 66.3806
6700 81.9506
6800 66.3806
6900 81.9506
7000 65.7489
7100 81.9506
7200 65.0349
7300 81.9506
7400 65.0183
7500 81.8774
7600 64.5585
7700 81.4008
7800 64.1283
7900 81.1899
8000 64.1283
8100 81.1899
8200 64.1283
8300 80.7695
8400 63.9712
8500 80.1298
8600 63.9712
8700 80.1298
8800 63.8648
8900 80.1298
9000 63.576
9100 80.1298
9200 63.576
9300 80.1298
9400 63.1083
9500 80.1298
9600 63.1083
9700 79.8904
9800 63.1083
9900 79.8904
