0 2253.59
100 654.885
200 374.599
300 347.247
400 233.755
500 234.211
600 191.554
700 182.314
800 169.287
900 166.195
1000 154.297
1100 148.36
1200 134.577
1300 133.249
1400 131.615
1500 123.32
1600 119.481
1700 108.944
1800 106.987
1900 106.696
2000 101.597
2100 92.7085
2200 92.2561
2300 90.7942
2400 91.1877
2500 89.1736
2600 87.9139
2700 87.2857
2800 87.1096
2900 85.4356
3000 85.3131
3100 85.3131
3200 84.4934
3300 84.2248
3400 83.9053
3500 83.9053
3600 83.9053
3700 83.8115
3800 83.8115
3900 82.9638
4000 82.0624
4100 82.5363
4200 82.533
4300 81.6163
4400 81.1529
4500 79.9268
4600 79.3812
4700 79.2545
4800 78.4772
4900 78.0268
5000 78.0268
5100 76.9627
5200 76.9627
5300 76.9627
5400 76.9361
5500 76.2503
5600 76.2503
5700 75.2811
5800 75.2811
5900 75.038
6000 74.6641
6100 74.8356
6200 74.6836
6300 74.6836
6400 74.5854
6500 74.5854
6600 74.5854
6700 74.5854
6800 74.5854
6900 74.4717
7000 74.4353
7100 74.3215
7200 74.4353
7300 74.1061
7400 74.1061
7500 73.7005
7600 73.6605
7700 73.6322
7800 73.6322
7900 73.6322
8000 73.6322
8100 73.6322
8200 72.8922
8300 72.8922
8400 72.8922
8500 72.8922
8600 72.284
8700 72.284
8800 72.284
8900 72.284
9000 72.284
9100 72.284
9200 72.284
9300 72.284
9400 72.284
9500 72.284
9600 72.284
9700 72.284
9800 72.284
9900 72.284
