0 2280.37
100 603.099
200 374.599
300 302.233
400 233.755
500 207.06
600 191.554
700 175.72
800 170.675
900 169.223
1000 153.277
1100 147.516
1200 145.848
1300 142.28
1400 136.586
1500 133.973
1600 133.873
1700 131.88
1800 124.461
1900 122.528
2000 121.325
2100 120.736
2200 109.23
2300 108.965
2400 104.062
2500 102.587
2600 98.9291
2700 100.215
2800 100.162
2900 100.158
3000 99.2037
3100 99.2037
3200 97.8888
3300 98.7273
3400 98.4842
3500 98.4842
3600 96.8826
3700 96.6967
3800 96.5331
3900 96.5331
4000 95.694
4100 95.694
4200 95.0832
4300 92.617
4400 91.499
4500 94.2067
4600 89.4477
4700 89.4477
4800 89.1681
4900 89.1681
5000 87.7193
5100 87.6481
5200 87.6481
5300 87.0091
5400 85.4825
5500 85.2424
5600 82.7009
5700 84.7787
5800 81.3698
5900 84.4743
6000 81.3698
6100 84.0494
6200 81.2693
6300 83.8782
6400 81.2441
6500 83.8576
6600 81.033
6700 83.1871
6800 80.8366
6900 81.8446
7000 80.8366
7100 81.3128
7200 80.5874
7300 81.3128
7400 79.4844
7500 80.1475
7600 80.1475
7700 80.1475
7800 78.9543
7900 80.1475
8000 78.7778
8100 79.6223
8200 77.006
8300 79.6223
8400 77.006
8500 79.6223
8600 75.9122
8700 79.6223
8800 75.9122
8900 79.0502
9000 75.8205
9100 79.0502
9200 75.9122
9300 79.0502
9400 75.9122
9500 78.4185
9600 75.3523
9700 78.4185
9800 75.2907
9900 78.4185
