0 2065.24
100 604.668
200 400.851
300 337.438
400 281.006
500 257.325
600 221.832
700 197.955
800 186.614
900 174.712
1000 164.28
1100 166.616
1200 159.141
1300 153.999
1400 144.618
1500 138.395
1600 134.547
1700 134.047
1800 130.905
1900 127.995
2000 127.923
2100 128.05
2200 122.329
2300 119.076
2400 118.311
2500 117.115
2600 114.557
2700 112.386
2800 110.611
2900 109.339
3000 108.183
3100 107.725
3200 106.615
3300 104.99
3400 103.104
3500 103.553
3600 103.553
3700 99.5706
3800 99.5706
3900 98.6758
4000 97.4063
4100 96.2584
4200 98.1771
4300 98.1771
4400 98.1771
4500 97.362
4600 97.0463
4700 96.6239
4800 96.6239
4900 96.6239
5000 94.2628
5100 94.4303
5200 94.161
5300 94.0232
5400 94.0764
5500 94.0764
5600 94.0764
5700 93.5745
5800 93.2206
5900 93.0325
6000 88.3
6100 92.8743
6200 92.8743
6300 92.5784
6400 92.5784
6500 91.7596
6600 92.3299
6700 92.5784
6800 92.5784
6900 92.4761
7000 90.8847
7100 92.2701
7200 89.9633
7300 92.0733
7400 89.5317
7500 92.0667
7600 89.5317
7700 91.403
7800 88.3605
7900 91.403
8000 87.4645
8100 91.403
8200 87.2804
8300 91.403
8400 87.2804
8500 90.4197
8600 87.1831
8700 89.7367
8800 85.836
8900 90.0818
9000 85.4999
9100 85.6009
9200 81.6922
9300 82.5324
9400 80.709
9500 80.1576
9600 79.9571
9700 79.8183
9800 78.0294
9900 78.0294
