0 2219.24
100 661.398
200 362.883
300 319.747
400 227.575
500 226.52
600 181.861
700 195.585
800 168.377
900 182.947
1000 159.605
1100 159.824
1200 154.605
1300 153.159
1400 127.901
1500 139.143
1600 123.473
1700 133.173
1800 117.934
1900 118.407
2000 110.411
2100 102.036
2200 100.05
2300 99.0183
2400 97.4995
2500 95.7728
2600 95.4992
2700 89.7328
2800 88.301
2900 80.2886
3000 79.8139
3100 76.2584
3200 74.3642
3300 74.4979
3400 74.4979
3500 73.8389
3600 74.4129
3700 74.4129
3800 74.4129
3900 73.7163
4000 73.8988
4100 73.8988
4200 73.8988
4300 73.4859
4400 73.3407
4500 73.12
4600 72.4137
4700 71.9967
4800 72.4137
4900 71.434
5000 70.8735
5100 70.6908
5200 68.931
5300 68.931
5400 67.6357
5500 67.6357
5600 67.453
5700 67.2881
5800 67.2881
5900 66.0483
6000 66.5931
6100 66.5931
6200 66.5931
6300 66.5449
6400 66.5449
6500 66.5449
6600 66.3806
6700 66.3806
6800 66.3806
6900 65.8863
7000 65.7489
7100 65.0349
7200 65.0349
7300 65.0349
7400 65.0183
7500 64.5585
7600 64.5585
7700 64.1283
7800 64.1283
7900 64.1283
8000 64.1283
8100 64.1283
8200 64.1283
8300 63.9712
8400 63.9712
8500 63.9712
8600 63.9712
8700 63.9712
8800 63.8648
8900 63.6242
9000 63.576
9100 63.576
9200 63.576
9300 63.1083
9400 63.1083
9500 63.1083
9600 63.1083
9700 63.1083
9800 63.1083
9900 63.1083
